,math,reading,year_teaching,regular class,small class,is_girl,free lunch,black,white
699,0.630718954248366,0.4423076923076923,0.0,0,1,0,0,0,1
700,0.6535947712418301,0.5160256410256411,0.6666666666666666,0,0,0,0,0,1
701,0.5686274509803921,0.391025641025641,0.0,0,0,0,0,1,0
704,0.5,0.3333333333333333,0.14814814814814814,1,0,0,0,1,0
705,0.5163398692810458,0.36217948717948717,0.4444444444444444,0,1,1,1,1,0
707,0.4542483660130719,0.6634615384615384,0.18518518518518517,0,0,0,0,0,1
708,0.5882352941176471,0.5032051282051282,0.14814814814814814,0,1,1,0,0,1
710,0.630718954248366,0.4967948717948718,0.1111111111111111,0,1,0,1,1,0
711,0.5359477124183006,0.41025641025641024,0.7777777777777778,0,1,0,0,1,0
712,0.6078431372549019,0.4423076923076923,0.4444444444444444,0,0,0,0,0,1
722,0.43790849673202614,0.3717948717948718,0.18518518518518517,1,0,0,0,0,1
723,0.48366013071895425,0.3782051282051282,0.8148148148148148,0,0,0,1,1,0
729,0.8366013071895425,0.5448717948717948,0.5185185185185185,0,0,0,0,0,1
731,0.5359477124183006,0.4583333333333333,0.1111111111111111,1,0,0,0,0,1
732,0.4215686274509804,0.33974358974358976,0.4444444444444444,0,1,1,1,1,0
733,0.4542483660130719,0.3717948717948718,0.5555555555555556,1,0,1,1,1,0
734,0.3888888888888889,0.24358974358974358,0.25925925925925924,0,1,0,1,0,1
735,0.4542483660130719,0.32371794871794873,0.0,1,0,0,1,0,1
742,0.5686274509803921,0.4166666666666667,0.14814814814814814,1,0,1,1,1,0
744,0.5163398692810458,0.2948717948717949,0.1111111111111111,0,0,1,1,1,0
745,0.14705882352941177,0.26282051282051283,0.6296296296296297,0,0,0,1,1,0
747,0.4215686274509804,0.42628205128205127,0.5185185185185185,0,0,0,1,0,1
752,0.5163398692810458,0.44871794871794873,0.48148148148148145,0,1,1,0,0,1
753,0.43790849673202614,0.3141025641025641,0.07407407407407407,0,1,1,1,1,0
755,0.43790849673202614,0.34294871794871795,0.2962962962962963,0,0,1,0,0,1
756,0.48366013071895425,0.40064102564102566,0.7777777777777778,0,0,1,1,0,1
761,0.630718954248366,0.44871794871794873,0.07407407407407407,1,0,1,1,0,1
765,0.3366013071895425,0.25,0.14814814814814814,1,0,0,0,1,0
766,0.7810457516339869,0.391025641025641,0.37037037037037035,1,0,0,1,1,0
767,0.5163398692810458,0.3525641025641026,0.6296296296296297,1,0,1,0,0,1
768,0.2581699346405229,0.2403846153846154,0.2962962962962963,0,0,0,1,0,1
770,0.5686274509803921,0.391025641025641,0.2222222222222222,0,1,0,0,0,1
773,0.3366013071895425,0.34294871794871795,0.4074074074074074,0,0,0,0,0,1
778,0.5,0.38782051282051283,0.8888888888888888,1,0,1,1,1,0
783,0.4542483660130719,0.3173076923076923,0.2222222222222222,0,1,0,1,0,1
784,0.7810457516339869,0.5769230769230769,0.8888888888888888,0,0,0,1,1,0
786,0.8366013071895425,0.44871794871794873,0.7777777777777778,0,0,1,0,0,1
787,0.5686274509803921,0.3301282051282051,0.07407407407407407,0,1,0,1,1,0
788,0.9215686274509803,0.5833333333333334,0.6666666666666666,0,1,0,0,0,1
789,0.5882352941176471,0.3525641025641026,0.2962962962962963,0,1,0,0,0,1
791,0.4215686274509804,0.4358974358974359,0.07407407407407407,1,0,0,1,0,1
792,0.5686274509803921,0.40705128205128205,0.4444444444444444,1,0,0,0,0,1
793,0.5359477124183006,0.4519230769230769,0.4444444444444444,0,0,1,1,1,0
795,0.5522875816993464,0.3141025641025641,0.037037037037037035,0,0,0,1,1,0
797,0.3888888888888889,0.3141025641025641,0.18518518518518517,1,0,0,1,0,1
805,0.5522875816993464,0.3525641025641026,0.18518518518518517,1,0,0,0,0,1
806,0.40522875816993464,0.3076923076923077,0.14814814814814814,1,0,0,1,0,1
811,0.6078431372549019,0.42628205128205127,0.2962962962962963,0,1,0,1,0,1
812,0.6797385620915033,0.3525641025641026,0.0,1,0,1,1,1,0
813,0.3006535947712418,0.25,0.48148148148148145,1,0,1,1,0,1
814,0.3202614379084967,0.30448717948717946,0.07407407407407407,0,0,0,1,1,0
815,0.4542483660130719,0.266025641025641,0.2222222222222222,0,1,0,1,0,1
818,0.5522875816993464,0.3814102564102564,0.3333333333333333,1,0,0,0,1,0
825,0.37254901960784315,0.3525641025641026,1.0,0,1,1,1,0,1
826,0.7810457516339869,0.34935897435897434,0.7037037037037037,1,0,0,0,0,1
831,0.5163398692810458,0.3685897435897436,0.25925925925925924,1,0,0,1,1,0
832,1.0,0.4967948717948718,0.1111111111111111,0,1,0,1,1,0
833,1.0,0.8012820512820513,0.5185185185185185,0,1,0,0,0,1
834,0.5,0.33974358974358976,0.037037037037037035,0,1,1,0,0,1
838,0.630718954248366,0.7147435897435898,0.37037037037037035,1,0,0,0,0,1
839,0.3202614379084967,0.26282051282051283,0.2222222222222222,1,0,1,1,1,0
840,0.43790849673202614,0.30448717948717946,0.2222222222222222,1,0,1,0,0,1
842,0.9215686274509803,0.44871794871794873,0.3333333333333333,0,1,1,0,0,1
843,0.4673202614379085,0.2948717948717949,0.5555555555555556,0,0,1,0,0,1
844,0.7810457516339869,0.625,0.48148148148148145,0,0,0,0,0,1
845,0.6535947712418301,0.40705128205128205,0.4074074074074074,0,1,0,1,1,0
846,0.48366013071895425,0.4326923076923077,0.3333333333333333,0,0,0,0,0,1
847,0.5882352941176471,0.3974358974358974,0.5925925925925926,1,0,0,0,0,1
849,0.7418300653594772,0.46794871794871795,0.07407407407407407,0,1,0,1,1,0
850,0.7810457516339869,0.6506410256410257,0.8888888888888888,0,0,0,0,1,0
851,0.6078431372549019,0.3814102564102564,0.5555555555555556,0,1,1,0,0,1
852,0.5,0.4358974358974359,1.0,0,0,1,0,0,1
856,0.4542483660130719,0.3333333333333333,0.4444444444444444,0,1,0,0,0,1
857,0.3202614379084967,0.2724358974358974,0.37037037037037035,1,0,0,1,1,0
858,0.48366013071895425,0.33974358974358976,0.1111111111111111,0,0,1,1,1,0
859,0.5,0.2980769230769231,0.07407407407407407,1,0,1,1,0,1
861,0.3366013071895425,0.23397435897435898,0.4444444444444444,0,0,1,1,0,1
863,0.7058823529411765,0.4358974358974359,0.5555555555555556,1,0,0,0,0,1
866,0.4215686274509804,0.3301282051282051,0.07407407407407407,0,0,1,1,1,0
868,0.5359477124183006,0.3333333333333333,0.037037037037037035,0,0,0,1,1,0
871,0.3562091503267974,0.30448717948717946,0.5925925925925926,1,0,1,1,0,1
872,0.48366013071895425,0.3173076923076923,0.4444444444444444,0,1,0,1,0,1
874,0.5686274509803921,0.4423076923076923,0.48148148148148145,1,0,1,0,0,1
879,0.6535947712418301,0.4967948717948718,0.2962962962962963,1,0,0,1,0,1
881,0.14705882352941177,0.24358974358974358,0.3333333333333333,0,1,1,1,1,0
884,0.8366013071895425,0.44871794871794873,0.0,1,0,0,0,0,1
885,0.4215686274509804,0.26282051282051283,0.4074074074074074,1,0,0,0,0,1
887,0.5,0.3717948717948718,0.1111111111111111,1,0,0,0,0,1
890,0.4215686274509804,0.3974358974358974,0.18518518518518517,0,0,0,0,0,1
891,0.5522875816993464,0.40705128205128205,0.037037037037037035,0,0,1,1,1,0
892,0.7418300653594772,0.4230769230769231,0.4074074074074074,0,1,0,1,1,0
893,0.3006535947712418,0.30448717948717946,0.1111111111111111,0,1,0,0,0,1
894,0.9215686274509803,0.5833333333333334,0.48148148148148145,0,0,0,0,0,1
895,0.7810457516339869,0.5096153846153846,1.0,0,0,1,1,0,1
896,0.630718954248366,0.3974358974358974,0.18518518518518517,1,0,0,0,0,1
899,0.20915032679738563,0.13782051282051283,0.7407407407407407,1,0,0,1,0,1
900,0.3562091503267974,0.3141025641025641,0.18518518518518517,1,0,0,0,0,1
908,0.4215686274509804,0.3076923076923077,0.25925925925925924,0,0,0,1,0,1
910,0.5359477124183006,0.32371794871794873,0.6296296296296297,0,0,0,0,0,1
912,0.5359477124183006,0.4230769230769231,0.037037037037037035,1,0,1,0,0,1
913,0.630718954248366,0.42628205128205127,0.2222222222222222,1,0,0,0,0,1
915,0.5686274509803921,0.4166666666666667,0.0,1,0,0,0,0,1
916,0.5359477124183006,0.34294871794871795,0.4444444444444444,0,1,0,1,0,1
918,0.3888888888888889,0.28205128205128205,0.5555555555555556,0,0,1,0,0,1
926,0.7058823529411765,0.4967948717948718,0.4444444444444444,1,0,0,0,0,1
927,0.5882352941176471,0.40705128205128205,0.2962962962962963,1,0,1,0,0,1
929,0.4673202614379085,0.3173076923076923,0.5185185185185185,0,1,1,1,1,0
932,0.5686274509803921,0.358974358974359,0.4444444444444444,0,0,0,0,0,1
933,0.630718954248366,0.4358974358974359,0.37037037037037035,0,0,0,0,0,1
934,0.6797385620915033,0.5160256410256411,0.1111111111111111,1,0,0,0,0,1
938,0.3202614379084967,0.24358974358974358,0.4444444444444444,0,0,0,1,0,1
939,0.5522875816993464,0.3301282051282051,0.37037037037037035,0,1,1,0,1,0
941,0.6535947712418301,0.41025641025641024,0.3333333333333333,0,0,0,0,0,1
944,0.5882352941176471,0.391025641025641,0.037037037037037035,1,0,1,1,0,1
946,0.43790849673202614,0.3173076923076923,0.4074074074074074,0,0,0,1,1,0
949,0.37254901960784315,0.3814102564102564,0.07407407407407407,0,1,0,1,0,1
950,0.40522875816993464,0.26282051282051283,0.07407407407407407,1,0,0,1,0,1
952,0.5686274509803921,0.4358974358974359,0.07407407407407407,0,0,1,1,0,1
956,0.2581699346405229,0.20833333333333334,0.4074074074074074,0,0,0,1,1,0
959,0.3562091503267974,0.2724358974358974,0.037037037037037035,0,1,1,1,1,0
961,0.5522875816993464,0.4326923076923077,0.0,0,1,0,0,0,1
963,0.5359477124183006,0.32371794871794873,0.14814814814814814,0,1,1,1,0,1
965,0.5686274509803921,0.4358974358974359,0.7407407407407407,0,0,0,1,1,0
966,0.7418300653594772,0.38782051282051283,0.4444444444444444,0,1,0,1,0,1
970,0.6535947712418301,0.5032051282051282,0.5925925925925926,0,1,0,0,0,1
972,0.5882352941176471,0.4230769230769231,0.5925925925925926,1,0,1,0,0,1
973,0.5,0.2948717948717949,0.1111111111111111,1,0,0,0,0,1
976,0.3888888888888889,0.40705128205128205,0.5555555555555556,1,0,1,0,0,1
977,0.5163398692810458,0.3974358974358974,0.4444444444444444,1,0,0,1,1,0
980,0.7418300653594772,0.4326923076923077,0.2222222222222222,0,1,1,1,0,1
981,0.630718954248366,0.4967948717948718,0.0,1,0,0,0,1,0
982,0.5522875816993464,0.3717948717948718,0.4074074074074074,0,0,1,0,0,1
983,0.5882352941176471,0.3717948717948718,0.4074074074074074,0,0,1,0,0,1
986,0.3888888888888889,0.40705128205128205,0.0,1,0,1,0,1,0
987,0.3888888888888889,0.25,0.1111111111111111,0,0,1,0,0,1
988,0.5359477124183006,0.3173076923076923,0.18518518518518517,0,0,0,1,1,0
989,0.3562091503267974,0.2724358974358974,0.1111111111111111,0,0,0,1,0,1
992,0.6535947712418301,0.44871794871794873,0.037037037037037035,1,0,1,1,1,0
993,0.6535947712418301,0.358974358974359,0.4444444444444444,0,0,0,0,0,1
994,0.4215686274509804,0.28846153846153844,0.18518518518518517,1,0,1,1,1,0
996,0.5522875816993464,0.358974358974359,0.7407407407407407,0,1,0,1,1,0
1002,0.5882352941176471,0.4807692307692308,0.2222222222222222,1,0,0,0,0,1
1006,0.5163398692810458,0.40064102564102566,0.3333333333333333,0,0,1,0,0,1
1007,0.4673202614379085,0.3141025641025641,0.48148148148148145,0,0,0,0,0,1
1008,0.40522875816993464,0.34935897435897434,0.5185185185185185,0,0,1,1,0,1
1010,0.6797385620915033,0.40064102564102566,0.8888888888888888,1,0,0,1,1,0
1014,0.6078431372549019,0.41025641025641024,0.4444444444444444,1,0,1,0,0,1
1016,0.4215686274509804,0.34935897435897434,0.2222222222222222,0,0,1,1,1,0
1017,0.9215686274509803,0.4358974358974359,0.5185185185185185,0,0,1,0,0,1
1018,0.5686274509803921,0.358974358974359,0.037037037037037035,1,0,0,1,1,0
1019,0.5163398692810458,0.3717948717948718,0.2962962962962963,1,0,1,0,0,1
1020,0.5882352941176471,0.46794871794871795,0.48148148148148145,1,0,0,0,0,1
1021,0.3888888888888889,0.3974358974358974,0.25925925925925924,0,0,0,0,0,1
1024,0.4673202614379085,0.32371794871794873,0.0,0,0,0,1,1,0
1025,0.43790849673202614,0.33974358974358976,0.1111111111111111,1,0,1,0,0,1
1026,0.3562091503267974,0.24358974358974358,0.3333333333333333,0,0,1,1,0,1
1028,0.7810457516339869,0.5608974358974359,0.5185185185185185,0,1,0,1,0,1
1032,0.4542483660130719,0.34935897435897434,0.6296296296296297,0,1,1,1,0,1
1033,0.5163398692810458,0.391025641025641,0.8888888888888888,1,0,1,1,1,0
1037,0.7810457516339869,0.47435897435897434,0.4074074074074074,1,0,0,0,0,1
1039,0.48366013071895425,0.3076923076923077,0.4074074074074074,0,1,0,0,1,0
1040,0.3006535947712418,0.23397435897435898,0.25925925925925924,0,0,0,1,0,1
1043,0.48366013071895425,0.33974358974358976,0.48148148148148145,1,0,1,1,0,1
1045,0.5163398692810458,0.33974358974358976,0.8148148148148148,0,0,0,1,1,0
1046,0.3888888888888889,0.3301282051282051,0.5185185185185185,0,1,1,1,1,0
1050,0.3888888888888889,0.3301282051282051,0.7777777777777778,0,0,0,1,0,1
1052,0.6535947712418301,0.4358974358974359,0.2222222222222222,0,0,0,0,0,1
1053,0.6078431372549019,0.3173076923076923,0.6296296296296297,0,0,1,1,1,0
1055,0.40522875816993464,0.3782051282051282,0.25925925925925924,1,0,0,1,1,0
1057,0.3006535947712418,0.2564102564102564,0.14814814814814814,1,0,1,1,0,1
1059,0.48366013071895425,0.391025641025641,0.07407407407407407,1,0,0,1,1,0
1061,0.3888888888888889,0.32371794871794873,0.7777777777777778,0,1,1,1,1,0
1062,0.4673202614379085,0.34935897435897434,0.25925925925925924,0,0,0,0,1,0
1065,0.5,0.28205128205128205,0.2222222222222222,0,1,1,1,0,1
1072,0.48366013071895425,0.48717948717948717,0.5925925925925926,0,1,1,0,0,1
1073,0.5686274509803921,0.3974358974358974,0.07407407407407407,1,0,0,1,0,1
1074,0.3562091503267974,0.34294871794871795,0.3333333333333333,0,0,1,1,0,1
1076,0.630718954248366,0.3782051282051282,0.4444444444444444,1,0,0,0,0,1
1078,0.4673202614379085,0.2948717948717949,0.6296296296296297,0,0,0,0,1,0
1079,0.630718954248366,0.5096153846153846,0.0,1,0,1,0,0,1
1088,0.5882352941176471,0.3782051282051282,0.037037037037037035,1,0,0,0,1,0
1089,0.630718954248366,0.38782051282051283,0.2222222222222222,0,0,0,0,0,1
1090,0.4542483660130719,0.2948717948717949,0.4444444444444444,0,1,0,1,0,1
1091,0.630718954248366,0.40705128205128205,0.0,0,1,0,0,0,1
1092,0.5882352941176471,0.391025641025641,0.48148148148148145,0,1,0,0,0,1
1093,0.3562091503267974,0.266025641025641,0.1111111111111111,0,1,1,1,1,0
1095,0.3888888888888889,0.2948717948717949,0.1111111111111111,1,0,0,0,0,1
1097,0.3562091503267974,0.2948717948717949,0.2222222222222222,0,0,0,1,1,0
1098,0.7058823529411765,0.4326923076923077,0.037037037037037035,1,0,0,0,0,1
1099,0.4542483660130719,0.42628205128205127,0.5925925925925926,0,1,0,0,0,1
1102,0.4542483660130719,0.4230769230769231,0.6296296296296297,0,0,1,1,1,0
1103,0.3888888888888889,0.3333333333333333,0.48148148148148145,1,0,1,0,0,1
1104,0.37254901960784315,0.26282051282051283,0.18518518518518517,1,0,0,1,1,0
1105,0.5686274509803921,0.391025641025641,0.4444444444444444,0,1,1,0,0,1
1108,0.5,0.5512820512820513,0.7407407407407407,0,0,1,1,1,0
1109,0.4215686274509804,0.27884615384615385,0.4444444444444444,1,0,1,1,1,0
1114,0.4673202614379085,0.3814102564102564,0.2962962962962963,0,1,1,0,0,1
1115,0.9215686274509803,0.46794871794871795,0.8888888888888888,1,0,0,1,1,0
1117,0.5686274509803921,0.5224358974358975,0.5185185185185185,0,0,1,1,0,1
1118,0.6078431372549019,0.46474358974358976,0.5185185185185185,0,1,0,0,0,1
1121,0.6797385620915033,0.38782051282051283,0.5185185185185185,0,0,1,1,0,1
1124,0.6078431372549019,0.33974358974358976,0.4444444444444444,0,1,0,1,0,1
1127,0.3562091503267974,0.3525641025641026,0.4074074074074074,0,1,0,1,1,0
1129,0.4542483660130719,0.3814102564102564,0.4444444444444444,0,0,1,1,0,1
1130,0.6078431372549019,0.5512820512820513,0.5185185185185185,0,1,0,0,0,1
1132,0.5359477124183006,0.3814102564102564,0.037037037037037035,1,0,1,1,0,1
1133,0.3006535947712418,0.1762820512820513,0.5555555555555556,0,1,1,0,0,1
1134,0.5686274509803921,0.34294871794871795,0.037037037037037035,1,0,0,1,1,0
1135,0.7418300653594772,0.40705128205128205,0.5185185185185185,0,0,0,0,0,1
1140,0.4673202614379085,0.3333333333333333,0.6666666666666666,1,0,1,1,0,1
1143,0.3006535947712418,0.34294871794871795,0.4074074074074074,1,0,1,1,1,0
1146,0.3006535947712418,0.26282051282051283,0.2222222222222222,1,0,0,1,1,0
1150,0.3202614379084967,0.266025641025641,0.18518518518518517,0,0,0,0,0,1
1153,0.7418300653594772,0.6153846153846154,0.4444444444444444,1,0,1,0,0,1
1154,0.7058823529411765,0.46794871794871795,0.37037037037037035,1,0,0,0,0,1
1157,0.3888888888888889,0.27884615384615385,0.25925925925925924,0,1,0,0,0,1
1158,0.6535947712418301,0.3974358974358974,0.2222222222222222,0,1,1,1,0,1
1161,0.5163398692810458,0.3814102564102564,0.48148148148148145,0,0,0,0,0,1
1162,0.630718954248366,0.3301282051282051,0.4444444444444444,0,1,1,1,0,1
1163,0.6797385620915033,0.41025641025641024,0.0,1,0,1,0,1,0
1164,0.7418300653594772,0.4519230769230769,0.7037037037037037,1,0,1,0,0,1
1167,0.6535947712418301,0.49038461538461536,0.1111111111111111,0,1,1,1,0,1
1168,0.6535947712418301,0.38782051282051283,0.18518518518518517,1,0,0,0,0,1
1170,0.43790849673202614,0.33974358974358976,0.6666666666666666,1,0,1,1,1,0
1171,0.3888888888888889,0.2980769230769231,0.2962962962962963,0,1,0,0,0,1
1174,0.3888888888888889,0.2724358974358974,0.2962962962962963,1,0,1,0,0,1
1178,0.4215686274509804,0.34294871794871795,0.4444444444444444,0,1,0,1,0,1
1182,0.7058823529411765,0.4583333333333333,0.2962962962962963,1,0,1,0,0,1
1184,0.5686274509803921,0.3685897435897436,0.2962962962962963,0,1,0,1,0,1
1187,0.5163398692810458,0.3525641025641026,0.2962962962962963,0,0,0,0,0,1
1188,0.5522875816993464,0.47435897435897434,0.48148148148148145,0,0,1,0,0,1
1191,0.40522875816993464,0.3717948717948718,0.3333333333333333,0,0,1,0,0,1
1194,0.7810457516339869,0.5512820512820513,0.37037037037037035,1,0,1,1,0,1
1196,0.5,0.32371794871794873,0.37037037037037035,1,0,1,1,0,1
1199,0.5882352941176471,0.2980769230769231,0.7777777777777778,0,0,1,0,1,0
1201,0.4673202614379085,0.2948717948717949,0.5555555555555556,0,1,0,0,0,1
1203,0.9215686274509803,0.5288461538461539,0.48148148148148145,0,0,1,0,0,1
1204,0.4542483660130719,0.32371794871794873,0.2222222222222222,1,0,0,0,0,1
1206,0.48366013071895425,0.40705128205128205,0.0,1,0,1,1,0,1
1208,0.6535947712418301,0.4230769230769231,0.48148148148148145,0,0,0,0,0,1
1209,0.4215686274509804,0.4519230769230769,0.4074074074074074,0,0,0,0,0,1
1210,0.3366013071895425,0.2948717948717949,0.2222222222222222,1,0,0,1,1,0
1214,0.5686274509803921,0.4807692307692308,0.5555555555555556,1,0,1,1,0,1
1215,0.4673202614379085,0.33974358974358976,0.7407407407407407,1,0,1,0,1,0
1219,0.4542483660130719,0.3717948717948718,0.037037037037037035,0,0,1,1,1,0
1220,0.48366013071895425,0.33974358974358976,0.1111111111111111,0,1,1,1,0,1
1221,0.5522875816993464,0.4423076923076923,0.0,0,0,0,1,1,0
1222,0.5163398692810458,0.24358974358974358,0.37037037037037035,0,0,0,1,0,1
1223,0.4673202614379085,0.4423076923076923,0.4074074074074074,0,0,0,1,1,0
1224,0.3202614379084967,0.2980769230769231,0.4074074074074074,1,0,0,1,1,0
1226,0.5686274509803921,0.4519230769230769,0.2962962962962963,0,1,1,1,0,1
1227,0.7418300653594772,0.5160256410256411,0.37037037037037035,1,0,1,0,0,1
1228,0.5522875816993464,0.32371794871794873,0.07407407407407407,0,1,0,1,0,1
1229,0.43790849673202614,0.358974358974359,0.18518518518518517,1,0,0,0,0,1
1233,0.5882352941176471,0.33974358974358976,0.14814814814814814,0,0,0,0,0,1
1234,0.48366013071895425,0.2980769230769231,0.18518518518518517,1,0,0,1,1,0
1240,0.7058823529411765,0.40064102564102566,0.18518518518518517,0,0,1,0,0,1
1242,0.9215686274509803,0.6025641025641025,0.5185185185185185,0,1,0,0,0,1
1244,0.5359477124183006,0.33974358974358976,0.8148148148148148,1,0,0,0,0,1
1248,0.4673202614379085,0.34935897435897434,0.4074074074074074,0,1,0,0,0,1
1250,0.4215686274509804,0.266025641025641,0.37037037037037035,1,0,1,0,0,1
1251,0.5882352941176471,0.3333333333333333,0.6296296296296297,0,0,0,0,1,0
1252,0.37254901960784315,0.34294871794871795,0.37037037037037035,0,0,0,0,0,1
1256,0.6797385620915033,0.36217948717948717,0.7407407407407407,1,0,1,1,0,1
1257,0.5163398692810458,0.42628205128205127,0.18518518518518517,0,1,0,1,1,0
1258,0.5882352941176471,0.4583333333333333,0.37037037037037035,0,0,0,1,0,1
1260,0.7810457516339869,0.4583333333333333,0.3333333333333333,0,1,0,0,0,1
1261,0.6078431372549019,0.4326923076923077,0.4444444444444444,0,0,0,0,0,1
1264,0.6078431372549019,0.46474358974358976,0.5185185185185185,0,1,0,0,0,1
1267,0.5,0.3974358974358974,0.5925925925925926,0,0,0,1,1,0
1268,0.5,0.3685897435897436,0.5925925925925926,0,1,0,1,0,1
1270,0.3366013071895425,0.2724358974358974,0.7777777777777778,0,1,1,0,0,1
1271,0.6797385620915033,0.4326923076923077,0.4444444444444444,0,0,0,0,0,1
1273,0.8366013071895425,0.5448717948717948,0.6296296296296297,0,0,0,0,0,1
1274,0.2777777777777778,0.24358974358974358,0.6666666666666666,1,0,0,0,1,0
1276,0.5,0.3814102564102564,0.2222222222222222,1,0,1,1,1,0
1278,0.4673202614379085,0.3685897435897436,0.3333333333333333,1,0,0,1,1,0
1279,0.4542483660130719,0.3076923076923077,0.07407407407407407,0,0,1,0,0,1
1280,0.3366013071895425,0.21474358974358973,0.48148148148148145,1,0,0,0,0,1
